gender,age,age_other,diff_age,race,race_other,samerace,importance_same_race,importance_same_religion,field,pref_o_attractive,pref_o_sincere,pref_o_intelligence,pref_o_funny,pref_o_ambitious,pref_o_shared_interests,attractive_o,sinsere_o,intelligence_o,funny_o,ambitous_o,shared_interests_o,attractive_important,sincere_important,intellicence_important,funny_important,ambtition_important,shared_interests_important,attractive,sincere,intelligence,funny,ambition,attractive_partner,sincere_partner,intelligence_partner,funny_partner,ambition_partner,shared_interests_partner,sports,tvsports,exercise,dining,museums,art,hiking,gaming,clubbing,reading,tv,theater,movies,concerts,music,shopping,yoga,expected_happy_with_sd_people,expected_num_matches,like,guess_prob_liked,met,decision,decision_other,match
male,32,22,10,european/caucasian-american,asian/pacific islander/asian-american,No,Medium,High,education,16,20,19,16,18,11,High,High,High,High,High,Medium,20,20,20,20,10,10,Medium,High,High,High,Medium,High,High,High,High,Medium,Medium,Medium,Medium,Medium,High,High,High,High,Medium,Medium,High,Medium,High,High,High,High,Medium,Medium,Medium,Medium,High,Medium,No,No,Yes,No
male,32,27,5,european/caucasian-american,asian/pacific islander/asian-american,No,Medium,High,education,10,20,20,15,20,15,Medium,Medium,Medium,Medium,Medium,Medium,20,20,20,20,10,10,Medium,High,High,High,Medium,High,High,High,High,Medium,Medium,Medium,Medium,Medium,High,High,High,High,Medium,Medium,High,Medium,High,High,High,High,Medium,Medium,Medium,Medium,High,High,Medium,Yes,No,No
male,25,30,5,european/caucasian-american,asian/pacific islander/asian-american,No,Medium,High,computer science,20,20,35,5,10,10,Medium,Medium,Medium,Medium,Medium,Low,24,15,20,20,8,13,Medium,Medium,High,Medium,Medium,Medium,Medium,High,Medium,Medium,Medium,Low,Low,Low,Medium,Medium,Medium,Low,High,Medium,High,High,Medium,High,Medium,Medium,Medium,Low,Medium,Low,Medium,Medium,No,No,No,No
male,25,30,5,european/caucasian-american,european/caucasian-american,Yes,Medium,High,computer science,10,18,20,16,16,20,Medium,High,High,Medium,Medium,Medium,24,15,20,20,8,13,Medium,Medium,High,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Low,Low,Low,Medium,Medium,Medium,Low,High,Medium,High,High,Medium,High,Medium,Medium,Medium,Low,Medium,Low,Medium,Medium,No,No,Yes,No
male,25,28,3,european/caucasian-american,european/caucasian-american,Yes,Medium,High,computer science,15,20,35,15,5,10,Medium,Medium,Medium,Low,Low,Low,24,15,20,20,8,13,Medium,Medium,High,Medium,Medium,Medium,High,High,Medium,Medium,Medium,Low,Low,Low,Medium,Medium,Medium,Low,High,Medium,High,High,Medium,High,Medium,Medium,Medium,Low,Medium,Low,Medium,Medium,No,No,No,No
male,25,21,4,european/caucasian-american,european/caucasian-american,Yes,Medium,High,computer science,25,25,15,15,10,10,Medium,High,High,Medium,High,Medium,24,15,20,20,8,13,Medium,Medium,High,Medium,Medium,High,High,Medium,High,Medium,Medium,Low,Low,Low,Medium,Medium,Medium,Low,High,Medium,High,High,Medium,High,Medium,Medium,Medium,Low,Medium,Low,High,Medium,No,Yes,Yes,Yes
male,25,22,3,european/caucasian-american,european/caucasian-american,Yes,Medium,High,computer science,10,30,20,10,15,15,Medium,Medium,High,Medium,Medium,Medium,24,15,20,20,8,13,Medium,Medium,High,Medium,Medium,Medium,Medium,Medium,High,Medium,Medium,Low,Low,Low,Medium,Medium,Medium,Low,High,Medium,High,High,Medium,High,Medium,Medium,Medium,Low,Medium,Low,Medium,Medium,No,No,No,No
male,25,24,1,european/caucasian-american,asian/pacific islander/asian-american,No,Medium,High,computer science,10,40,10,20,10,10,High,High,High,High,High,High,24,15,20,20,8,13,Medium,Medium,High,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Low,Low,Low,Medium,Medium,Medium,Low,High,Medium,High,High,Medium,High,Medium,Medium,Medium,Low,Medium,Low,Medium,Medium,Medium,No,No,No
male,25,35,10,european/caucasian-american,european/caucasian-american,Yes,Medium,High,computer science,15,20,25,15,15,10,Medium,High,High,Medium,Medium,Low,24,15,20,20,8,13,Medium,Medium,High,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Low,Low,Low,Medium,Medium,Medium,Low,High,Medium,High,High,Medium,High,Medium,Medium,Medium,Low,Medium,Low,Medium,Medium,No,No,No,No
male,25,34,9,european/caucasian-american,european/caucasian-american,Yes,Medium,High,computer science,20,20,20,20,10,10,Low,Medium,Medium,Low,High,Low,24,15,20,20,8,13,Medium,Medium,High,Medium,Medium,High,Medium,Medium,Medium,Medium,Medium,Low,Low,Low,Medium,Medium,Medium,Low,High,Medium,High,High,Medium,High,Medium,Medium,Medium,Low,Medium,Low,Medium,Medium,No,Yes,No,No
male,25,21,4,european/caucasian-american,european/caucasian-american,Yes,Medium,High,computer science,50,5,20,10,5,10,Low,Medium,Medium,Medium,Low,Medium,24,15,20,20,8,13,Medium,Medium,High,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Low,Low,Low,Medium,Medium,Medium,Low,High,Medium,High,High,Medium,High,Medium,Medium,Medium,Low,Medium,Low,Medium,Medium,No,No,No,No
male,25,33,8,european/caucasian-american,european/caucasian-american,Yes,Medium,High,computer science,20,25,25,10,15,5,Medium,Medium,Medium,Low,Medium,Low,24,15,20,20,8,13,Medium,Medium,High,Medium,Medium,Medium,High,Medium,Medium,Medium,Medium,Low,Low,Low,Medium,Medium,Medium,Low,High,Medium,High,High,Medium,High,Medium,Medium,Medium,Low,Medium,Low,Medium,Medium,No,No,No,No
male,25,28,3,european/caucasian-american,european/caucasian-american,Yes,Medium,High,computer science,5,20,25,25,15,10,High,Medium,High,Low,Medium,Low,24,15,20,20,8,13,Medium,Medium,High,Medium,Medium,High,Medium,Medium,Medium,Medium,Medium,Low,Low,Low,Medium,Medium,Medium,Low,High,Medium,High,High,Medium,High,Medium,Medium,Medium,Low,Medium,Low,Medium,Medium,No,Yes,No,No
male,25,29,4,european/caucasian-american,asian/pacific islander/asian-american,No,Medium,High,computer science,10,47,16,12,3,12,High,Medium,High,Medium,Medium,Medium,24,15,20,20,8,13,Medium,Medium,High,Medium,Medium,Medium,High,Medium,Medium,Medium,Medium,Low,Low,Low,Medium,Medium,Medium,Low,High,Medium,High,High,Medium,High,Medium,Medium,Medium,Low,Medium,Low,Medium,Medium,No,No,Yes,No
male,25,22,3,european/caucasian-american,asian/pacific islander/asian-american,No,Medium,High,computer science,16,20,19,16,18,11,Medium,Medium,Medium,Medium,Medium,Medium,24,15,20,20,8,13,Medium,Medium,High,Medium,Medium,High,High,Medium,Medium,Medium,Low,Low,Low,Low,Medium,Medium,Medium,Low,High,Medium,High,High,Medium,High,Medium,Medium,Medium,Low,Medium,Low,Medium,Medium,No,No,No,No
male,25,27,2,european/caucasian-american,asian/pacific islander/asian-american,No,Medium,High,computer science,10,20,20,15,20,15,Medium,Medium,Medium,Medium,Medium,Low,24,15,20,20,8,13,Medium,Medium,High,Medium,Medium,High,High,High,High,High,Medium,Low,Low,Low,Medium,Medium,Medium,Low,High,Medium,High,High,Medium,High,Medium,Medium,Medium,Low,Medium,Low,High,Medium,No,Yes,No,No
male,29,30,1,asian/pacific islander/asian-american,asian/pacific islander/asian-american,Yes,Low,Low,finance/economics,20,20,35,5,10,10,Medium,Medium,Medium,Medium,High,Low,50,20,10,10,5,5,High,High,High,High,Low,Medium,Medium,High,Medium,Medium,Medium,High,High,High,High,Medium,Medium,High,High,Low,Medium,Medium,Medium,High,High,High,High,High,High,Medium,Medium,Medium,Medium,No,No,No
male,29,30,1,asian/pacific islander/asian-american,european/caucasian-american,No,Low,Low,finance/economics,10,18,20,16,16,20,Medium,Medium,Medium,Medium,Medium,Medium,50,20,10,10,5,5,High,High,High,High,Low,Medium,Medium,Medium,Medium,Medium,High,High,High,High,High,Medium,Medium,High,High,Low,Medium,Medium,Medium,High,High,High,High,High,High,Medium,Medium,Medium,No,No,Yes,No
male,29,28,1,asian/pacific islander/asian-american,european/caucasian-american,No,Low,Low,finance/economics,15,20,35,15,5,10,Medium,Medium,Medium,Medium,Low,Medium,50,20,10,10,5,5,High,High,High,High,Low,Medium,Medium,Medium,Medium,High,Medium,High,High,High,High,Medium,Medium,High,High,Low,Medium,Medium,Medium,High,High,High,High,High,High,Medium,Medium,Medium,No,No,No,No
male,29,21,8,asian/pacific islander/asian-american,european/caucasian-american,No,Low,Low,finance/economics,25,25,15,15,10,10,Medium,High,High,Medium,High,High,50,20,10,10,5,5,High,High,High,High,Low,Medium,High,Medium,Medium,Medium,High,High,High,High,High,Medium,Medium,High,High,Low,Medium,Medium,Medium,High,High,High,High,High,High,Medium,Medium,Medium,No,Yes,No,No
male,29,22,7,asian/pacific islander/asian-american,european/caucasian-american,No,Low,Low,finance/economics,10,30,20,10,15,15,High,High,High,High,High,High,50,20,10,10,5,5,High,High,High,High,Low,Medium,Medium,Medium,Medium,Medium,Medium,High,High,High,High,Medium,Medium,High,High,Low,Medium,Medium,Medium,High,High,High,High,High,High,Medium,Medium,Medium,No,No,Yes,No
male,29,24,5,asian/pacific islander/asian-american,asian/pacific islander/asian-american,Yes,Low,Low,finance/economics,10,40,10,20,10,10,High,High,High,High,High,High,50,20,10,10,5,5,High,High,High,High,Low,Medium,Medium,Medium,Medium,Medium,Medium,High,High,High,High,Medium,Medium,High,High,Low,Medium,Medium,Medium,High,High,High,High,High,High,Medium,Medium,High,No,No,Yes,No
male,29,35,6,asian/pacific islander/asian-american,european/caucasian-american,No,Low,Low,finance/economics,15,20,25,15,15,10,Medium,High,High,High,High,High,50,20,10,10,5,5,High,High,High,High,Low,Medium,Low,Medium,Medium,Medium,Medium,High,High,High,High,Medium,Medium,High,High,Low,Medium,Medium,Medium,High,High,High,High,High,High,Medium,Medium,Medium,No,No,No,No
male,29,34,5,asian/pacific islander/asian-american,european/caucasian-american,No,Low,Low,finance/economics,20,20,20,20,10,10,Medium,High,High,Medium,High,Medium,50,20,10,10,5,5,High,High,High,High,Low,Medium,Medium,Medium,High,Medium,High,High,High,High,High,Medium,Medium,High,High,Low,Medium,Medium,Medium,High,High,High,High,High,High,Medium,Medium,High,Medium,Yes,Yes,Yes
male,29,21,8,asian/pacific islander/asian-american,european/caucasian-american,No,Low,Low,finance/economics,50,5,20,10,5,10,Medium,High,Medium,High,Medium,Medium,50,20,10,10,5,5,High,High,High,High,Low,Medium,Low,Low,Low,Low,High,High,High,High,High,Medium,Medium,High,High,Low,Medium,Medium,Medium,High,High,High,High,High,High,Medium,Low,Low,No,No,Yes,No
male,29,33,4,asian/pacific islander/asian-american,european/caucasian-american,No,Low,Low,finance/economics,20,25,25,10,15,5,High,Medium,High,High,High,Medium,50,20,10,10,5,5,High,High,High,High,Low,High,Medium,Medium,High,Medium,High,High,High,High,High,Medium,Medium,High,High,Low,Medium,Medium,Medium,High,High,High,High,High,High,Medium,High,Medium,No,Yes,No,No
male,29,28,1,asian/pacific islander/asian-american,european/caucasian-american,No,Low,Low,finance/economics,5,20,25,25,15,10,Medium,Medium,Medium,Medium,Medium,Medium,50,20,10,10,5,5,High,High,High,High,Low,Medium,Medium,Medium,Medium,Medium,Medium,High,High,High,High,Medium,Medium,High,High,Low,Medium,Medium,Medium,High,High,High,High,High,High,Medium,Medium,High,No,Yes,No,No
male,29,29,0,asian/pacific islander/asian-american,asian/pacific islander/asian-american,Yes,Low,Low,finance/economics,10,47,16,12,3,12,High,High,High,Medium,Medium,Medium,50,20,10,10,5,5,High,High,High,High,Low,Medium,Medium,Medium,Medium,Medium,Medium,High,High,High,High,Medium,Medium,High,High,Low,Medium,Medium,Medium,High,High,High,High,High,High,Medium,Medium,High,No,No,Yes,No
male,29,22,7,asian/pacific islander/asian-american,asian/pacific islander/asian-american,Yes,Low,Low,finance/economics,16,20,19,16,18,11,High,High,Medium,High,Medium,Medium,50,20,10,10,5,5,High,High,High,High,Low,Medium,Medium,Medium,Low,High,Medium,High,High,High,High,Medium,Medium,High,High,Low,Medium,Medium,Medium,High,High,High,High,High,High,Medium,Medium,High,No,No,Yes,No
male,29,27,2,asian/pacific islander/asian-american,asian/pacific islander/asian-american,Yes,Low,Low,finance/economics,10,20,20,15,20,15,Medium.Medium,High,High,Medium,Medium,Medium.Medium,50,20,10,10,5,5,High,High,High,High,Low,Medium,High,Medium,Medium,Medium,Medium,High,High,High,High,Medium,Medium,High,High,Low,Medium,Medium,Medium,High,High,High,High,High,High,Medium,Medium,High,No,No,Yes,No
male,23,30,7,european/caucasian-american,asian/pacific islander/asian-american,No,Low,Low,museum anthropology,20,20,35,5,10,10,Medium,High,Medium,Medium,Medium,Medium,25,5,30,15,5,20,High,Medium,Medium,High,High,High,High,High,Medium,High,High,Medium,Medium,Medium,Medium,High,High,High,Medium,Low,High,Medium,Medium,High,Medium,High,Low,Low,Medium,Low,High,Medium,No,Yes,No,No
male,23,30,7,european/caucasian-american,european/caucasian-american,Yes,Low,Low,museum anthropology,10,18,20,16,16,20,Medium,Medium,Medium,Medium,Medium,Medium,25,5,30,15,5,20,High,Medium,Medium,High,High,Medium,Medium,Medium,Low,Medium,Low,Medium,Medium,Medium,Medium,High,High,High,Medium,Low,High,Medium,Medium,High,Medium,High,Low,Low,Medium,Low,Low,Medium,No,No,No,No
male,23,28,5,european/caucasian-american,european/caucasian-american,Yes,Low,Low,museum anthropology,15,20,35,15,5,10,Medium,Medium,Medium,Medium,Medium,Medium,25,5,30,15,5,20,High,Medium,Medium,High,High,Low,Medium,Medium,Medium,High,Low,Medium,Medium,Medium,Medium,High,High,High,Medium,Low,High,Medium,Medium,High,Medium,High,Low,Low,Medium,Low,Medium,Medium,No,No,No,No
male,23,21,2,european/caucasian-american,european/caucasian-american,Yes,Low,Low,museum anthropology,25,25,15,15,10,10,Medium,Medium,Medium,Medium,High,Medium,25,5,30,15,5,20,High,Medium,Medium,High,High,Medium,Medium,Medium,Medium,Low,Low,Medium,Medium,Medium,Medium,High,High,High,Medium,Low,High,Medium,Medium,High,Medium,High,Low,Low,Medium,Low,Medium,Medium,No,No,No,No
male,23,22,1,european/caucasian-american,european/caucasian-american,Yes,Low,Low,museum anthropology,10,30,20,10,15,15,High,High,High,High,High,Medium,25,5,30,15,5,20,High,Medium,Medium,High,High,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Medium,High,High,High,Medium,Low,High,Medium,Medium,High,Medium,High,Low,Low,Medium,Low,Medium,Medium,No,No,Yes,No
male,23,24,1,european/caucasian-american,asian/pacific islander/asian-american,No,Low,Low,museum anthropology,10,40,10,20,10,10,High,High,High,High,High,High,25,5,30,15,5,20,High,Medium,Medium,High,High,Medium,Medium,High,Medium,Medium,Low,Medium,Medium,Medium,Medium,High,High,High,Medium,Low,High,Medium,Medium,High,Medium,High,Low,Low,Medium,Low,Medium,Medium,No,No,Yes,No
male,23,35,12,european/caucasian-american,european/caucasian-american,Yes,Low,Low,museum anthropology,15,20,25,15,15,10,High,High,High,High,High,High,25,5,30,15,5,20,High,Medium,Medium,High,High,Medium,Medium,Medium,Medium,Medium,Low,Medium,Medium,Medium,Medium,High,High,High,Medium,Low,High,Medium,Medium,High,Medium,High,Low,Low,Medium,Low,Low,Medium,No,No,Yes,No
male,23,34,11,european/caucasian-american,european/caucasian-american,Yes,Low,Low,museum anthropology,20,20,20,20,10,10,Medium,Medium,High,Low,Medium,Medium,25,5,30,15,5,20,High,Medium,Medium,High,High,Medium,Medium,High,Medium,High,Low,Medium,Medium,Medium,Medium,High,High,High,Medium,Low,High,Medium,Medium,High,Medium,High,Low,Low,Medium,Low,Medium,Low,No,No,No,No
male,23,21,2,european/caucasian-american,european/caucasian-american,Yes,Low,Low,museum anthropology,50,5,20,10,5,10,High,High,High,High,High,High,25,5,30,15,5,20,High,Medium,Medium,High,High,Medium,Medium,Medium,High,Medium,High,Medium,Medium,Medium,Medium,High,High,High,Medium,Low,High,Medium,Medium,High,Medium,High,Low,Low,Medium,Low,Medium,High,No,No,Yes,No
male,23,33,10,european/caucasian-american,european/caucasian-american,Yes,Low,Low,museum anthropology,20,25,25,10,15,5,Medium,High,High,High,High,Medium,25,5,30,15,5,20,High,Medium,Medium,High,High,High,High,High,Medium,Medium,High,Medium,Medium,Medium,Medium,High,High,High,Medium,Low,High,Medium,Medium,High,Medium,High,Low,Low,Medium,Low,High,Medium,No,Yes,No,No
male,23,28,5,european/caucasian-american,european/caucasian-american,Yes,Low,Low,museum anthropology,5,20,25,25,15,10,Medium,Medium,High,Low,Medium,Medium,25,5,30,15,5,20,High,Medium,Medium,High,High,Medium,Medium,Medium,Medium,Medium,Low,Medium,Medium,Medium,Medium,High,High,High,Medium,Low,High,Medium,Medium,High,Medium,High,Low,Low,Medium,Low,Medium,Medium,No,No,No,No
male,23,29,6,european/caucasian-american,asian/pacific islander/asian-american,No,Low,Low,museum anthropology,10,47,16,12,3,12,Medium,High,High,High,Medium,High,25,5,30,15,5,20,High,Medium,Medium,High,High,Medium,Medium,High,Medium,High,Medium,Medium,Medium,Medium,Medium,High,High,High,Medium,Low,High,Medium,Medium,High,Medium,High,Low,Low,Medium,Low,Medium,Medium,No,No,Yes,No
male,23,22,1,european/caucasian-american,asian/pacific islander/asian-american,No,Low,Low,museum anthropology,16,20,19,16,18,11,Medium,High,High,Medium,Medium,Medium,25,5,30,15,5,20,High,Medium,Medium,High,High,Medium,Medium,Medium,Medium,Medium,Low,Medium,Medium,Medium,Medium,High,High,High,Medium,Low,High,Medium,Medium,High,Medium,High,Low,Low,Medium,Low,Medium,Medium,No,No,Yes,No
male,23,27,4,european/caucasian-american,asian/pacific islander/asian-american,No,Low,Low,museum anthropology,10,20,20,15,20,15,Medium,High,Medium.Medium,High,Medium,Medium,25,5,30,15,5,20,High,Medium,Medium,High,High,Medium,High,High,Medium,Medium,Medium,Medium,Medium,Medium,Medium,High,High,High,Medium,Low,High,Medium,Medium,High,Medium,High,Low,Low,Medium,Low,Medium,Medium,No,Yes,Yes,Yes
male,27,30,3,european/caucasian-american,asian/pacific islander/asian-american,No,Low,Low,business,20,20,35,5,10,10,Medium,High,High,Medium,High,High,19,13,18,18,10,22,Medium,High,High,High,Medium,Medium,Medium,Medium,Medium,High,High,High,High,Medium,High,Medium,Low,Medium,Low,High,Medium,Low,Low,Medium,High,High,Medium,Low,Medium,Low,Medium,Medium,No,No,No,No
male,27,30,3,european/caucasian-american,european/caucasian-american,Yes,Low,Low,business,10,18,20,16,16,20,Medium,Medium,Medium,High,Medium,High,19,13,18,18,10,22,Medium,High,High,High,Medium,Medium,Medium,High,Medium,Medium,High,High,High,Medium,High,Medium,Low,Medium,Low,High,Medium,Low,Low,Medium,High,High,Medium,Low,Medium,Low,Medium,Medium,No,No,Yes,No
male,27,28,1,european/caucasian-american,european/caucasian-american,Yes,Low,Low,business,15,20,35,15,5,10,High,High,High,High,Medium,High,19,13,18,18,10,22,Medium,High,High,High,Medium,Low,Medium,High,Medium,High,Medium,High,High,Medium,High,Medium,Low,Medium,Low,High,Medium,Low,Low,Medium,High,High,Medium,Low,Medium,Low,Medium,Medium,No,No,Yes,No
male,27,21,6,european/caucasian-american,european/caucasian-american,Yes,Low,Low,business,25,25,15,15,10,10,Medium,Medium,Medium,Medium,Medium,Medium,19,13,18,18,10,22,Medium,High,High,High,Medium,Medium,Medium,Medium,Medium,Medium,Medium,High,High,Medium,High,Medium,Low,Medium,Low,High,Medium,Low,Low,Medium,High,High,Medium,Low,Medium,Low,Medium,High,No,Yes,No,No
male,27,22,5,european/caucasian-american,european/caucasian-american,Yes,Low,Low,business,10,30,20,10,15,15,High,High,High,High,High,High,19,13,18,18,10,22,Medium,High,High,High,Medium,Medium,Medium,Medium,Medium,Medium,Medium,High,High,Medium,High,Medium,Low,Medium,Low,High,Medium,Low,Low,Medium,High,High,Medium,Low,Medium,Low,Medium,Medium,No,No,Yes,No
