gender,race,race_other,samerace,importance_same_race,importance_same_religion,field,attractive_o,sinsere_o,intelligence_o,funny_o,ambitous_o,shared_interests_o,attractive,sincere,intelligence,funny,ambition,attractive_partner,sincere_partner,intelligence_partner,funny_partner,ambition_partner,shared_interests_partner,sports,tvsports,exercise,dining,museums,art,hiking,gaming,clubbing,reading,tv,theater,movies,concerts,music,shopping,yoga,expected_happy_with_sd_people,expected_num_matches,like,guess_prob_liked,met,decision,decision_other,match
male,other,european/caucasian-american,No,Low,Low,classics,Medium,High,High,Medium,High,Medium,High,High,High,High,High,Medium,High,Medium,Medium,Medium,Medium,Medium,Low,High,High,High,High,Medium,Low,Low,High,Low,High,High,High,High,Medium,Medium,Medium,Medium,Medium,High,No,No,Yes,No
male,other,asian/pacific islander/asian-american,No,Low,Low,classics,Medium,Medium,Medium,Medium,Medium,Medium,High,High,High,High,High,Medium,Medium,Medium,High,High,Medium,Medium,Low,High,High,High,High,Medium,Low,Low,High,Low,High,High,High,High,Medium,Medium,Medium,Medium,Medium,High,No,Yes,Yes,Yes
male,other,asian/pacific islander/asian-american,No,Low,Low,classics,High,Medium,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,Medium,Low,High,High,High,High,Medium,Low,Low,High,Low,High,High,High,High,Medium,Medium,Medium,Medium,High,High,No,Yes,Yes,Yes
male,other,latino/hispanic american,No,Low,Low,classics,Medium,Medium,Medium,Medium,High,Medium,High,High,High,High,High,Medium,High,Medium,High,Medium,High,Medium,Low,High,High,High,High,Medium,Low,Low,High,Low,High,High,High,High,Medium,Medium,Medium,Medium,Medium,High,No,Yes,Yes,Yes
male,other,other,Yes,Low,Low,philosophy ,Medium,High,Medium,Medium,Medium,Medium,High,High,High,High,High,High,High,High,Medium,High,Medium,Medium,Medium,Low,Medium,High,High,Medium,High,Medium,High,Medium,Medium,High,Medium,High,Low,Low,Medium,Low,Medium,Medium,No,No,Yes,No
male,other,european/caucasian-american,No,Low,Low,philosophy ,Medium,High,High,Medium,High,Medium,High,High,High,High,High,High,High,High,High,High,Medium,Medium,Medium,Low,Medium,High,High,Medium,High,Medium,High,Medium,Medium,High,Medium,High,Low,Low,Medium,Low,High,High,No,Yes,No,No
male,other,asian/pacific islander/asian-american,No,Low,Low,philosophy ,Medium,Medium,Medium,Medium,Medium,Medium,High,High,High,High,High,Medium,High,Medium,Low,High,Medium,Medium,Medium,Low,Medium,High,High,Medium,High,Medium,High,Medium,Medium,High,Medium,High,Low,Low,Medium,Low,Low,Medium,No,No,No,No
male,other,european/caucasian-american,No,Low,Low,philosophy ,Low,High,High,Medium,Medium,Medium,High,High,High,High,High,Medium,High,High,Medium,Medium,Medium,Medium,Medium,Low,Medium,High,High,Medium,High,Medium,High,Medium,Medium,High,Medium,High,Low,Low,Medium,Low,Medium,Medium,No,No,No,No
male,other,european/caucasian-american,No,Low,Low,philosophy ,Medium,High,High,Medium,Medium,Medium,High,High,High,High,High,Medium,High,Medium,Medium,High,High,Medium,Medium,Low,Medium,High,High,Medium,High,Medium,High,Medium,Medium,High,Medium,High,Low,Low,Medium,Low,Medium,Medium,No,No,No,No
male,other,european/caucasian-american,No,Low,Low,philosophy ,Medium,Medium,High,Medium,Medium,Medium,High,High,High,High,High,Medium,High,High,Medium,Medium,Medium,Medium,Medium,Low,Medium,High,High,Medium,High,Medium,High,Medium,Medium,High,Medium,High,Low,Low,Medium,Low,Medium,Medium,No,No,No,No
male,other,asian/pacific islander/asian-american,No,Low,Low,philosophy ,Medium,Medium,Medium,Medium,Medium,Low,High,High,High,High,High,Medium,High,Medium,Medium,High,Medium,Medium,Medium,Low,Medium,High,High,Medium,High,Medium,High,Medium,Medium,High,Medium,High,Low,Low,Medium,Low,Medium,Medium,No,No,No,No
male,other,asian/pacific islander/asian-american,No,Low,Low,philosophy ,Medium,Medium,High,Medium,High,Medium,High,High,High,High,High,Medium,High,Medium,Medium,Medium,Medium,Medium,Medium,Low,Medium,High,High,Medium,High,Medium,High,Medium,Medium,High,Medium,High,Low,Low,Medium,Low,Medium,Medium,No,No,No,No
male,other,latino/hispanic american,No,Low,Low,philosophy ,Low,Medium,Medium,Medium,Low,Medium,High,High,High,High,High,High,High,High,High,High,High,Medium,Medium,Low,Medium,High,High,Medium,High,Medium,High,Medium,Medium,High,Medium,High,Low,Low,Medium,Low,High,Medium,No,Yes,Yes,Yes
female,latino/hispanic american,european/caucasian-american,No,Low,Low,political science,Medium,High,High,Medium,Medium,Low,High,High,High,High,High,Medium,Medium,Medium,Medium,Medium,Low,Medium,Low,Low,High,Medium,Medium,Medium,Medium,High,High,Low,High,High,High,High,High,Low,High,Low,Medium,High,No,Yes,No,No
female,latino/hispanic american,latino/hispanic american,Yes,Low,Low,political science,Medium,High,High,High,High,Medium,High,High,High,High,High,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Low,Low,High,Medium,Medium,Medium,Medium,High,High,Low,High,High,High,High,High,Low,High,Low,Medium,High,No,Yes,Yes,Yes
female,latino/hispanic american,european/caucasian-american,No,Low,Low,political science,Medium,High,High,Medium,Medium,Medium,High,High,High,High,High,Medium,Medium,High,Medium,High,Low,Medium,Low,Low,High,Medium,Medium,Medium,Medium,High,High,Low,High,High,High,High,High,Low,High,Low,Low,Medium,No,No,Yes,No
female,latino/hispanic american,european/caucasian-american,No,Low,Low,political science,Medium,High,High,Medium,High,High,High,High,High,High,High,Low,Medium,Medium,Medium,Medium,Low,Medium,Low,Low,High,Medium,Medium,Medium,Medium,High,High,Low,High,High,High,High,High,Low,High,Low,Low,Low,No,No,Yes,No
female,latino/hispanic american,european/caucasian-american,No,Low,Low,political science,Medium,High,Medium,Medium,Medium,Medium,High,High,High,High,High,Low,Low,Low,Low,High,Medium,Medium,Low,Low,High,Medium,Medium,Medium,Medium,High,High,Low,High,High,High,High,High,Low,High,Low,Low,Low,No,No,No,No
female,latino/hispanic american,european/caucasian-american,No,Low,Low,political science,Medium,Medium,High,Medium,High,High,High,High,High,High,High,Low,Low,High,Low,High,Low,Medium,Low,Low,High,Medium,Medium,Medium,Medium,High,High,Low,High,High,High,High,High,Low,High,Low,Low,High,No,No,Yes,No
female,latino/hispanic american,european/caucasian-american,No,Low,Low,political science,Medium.Medium,High,High,High,High,Medium,High,High,High,High,High,Medium,Low,Medium,Low,High,Medium,Medium,Low,Low,High,Medium,Medium,Medium,Medium,High,High,Low,High,High,High,High,High,Low,High,Low,Medium,High,No,Yes,No,No
female,latino/hispanic american,european/caucasian-american,No,Low,Low,political science,Medium,High,Medium,Medium,High,Medium,High,High,High,High,High,Low,High,High,Low,Low,Low,Medium,Low,Low,High,Medium,Medium,Medium,Medium,High,High,Low,High,High,High,High,High,Low,High,Low,Low,High,No,No,No,No
female,latino/hispanic american,european/caucasian-american,No,Low,Low,political science,High,High,High,High,Medium,Medium,High,High,High,High,High,Medium,Medium,High,Medium,Medium,High,Medium,Low,Low,High,Medium,Medium,Medium,Medium,High,High,Low,High,High,High,High,High,Low,High,Low,Medium,High,No,No,Yes,No
female,latino/hispanic american,black/african american,No,Low,Low,political science,Medium,Medium,Medium,Medium,High,Medium,High,High,High,High,High,Low,Low,Medium,Medium,Medium,Low,Medium,Low,Low,High,Medium,Medium,Medium,Medium,High,High,Low,High,High,High,High,High,Low,High,Low,Low,Medium,No,No,Yes,No
female,latino/hispanic american,asian/pacific islander/asian-american,No,Low,Low,political science,High,High,High,High,High,High,High,High,High,High,High,Medium,Low,Medium,Low,Low,Low,Medium,Low,Low,High,Medium,Medium,Medium,Medium,High,High,Low,High,High,High,High,High,Low,High,Low,Low,Low,No,No,Yes,No
female,latino/hispanic american,european/caucasian-american,No,Low,Low,political science,Medium,Medium,Medium,Medium,Medium,Medium,High,High,High,High,High,Low,Medium,Medium,Low,Medium,Low,Medium,Low,Low,High,Medium,Medium,Medium,Medium,High,High,Low,High,High,High,High,High,Low,High,Low,Low,Medium,No,No,No,No
female,latino/hispanic american,other,No,Low,Low,political science,Medium,Medium,Medium,Medium,Medium,Medium,High,High,High,High,High,Low,Low,Medium,Low,Medium,Low,Medium,Low,Low,High,Medium,Medium,Medium,Medium,High,High,Low,High,High,High,High,High,Low,High,Low,Low,Medium,Medium,No,Yes,No
female,latino/hispanic american,european/caucasian-american,No,Low,Low,political science,High,High,High,Medium,High,Medium,High,High,High,High,High,Medium,High,Low,Low,Medium,Low,Medium,Low,Low,High,Medium,Medium,Medium,Medium,High,High,Low,High,High,High,High,High,Low,High,Low,Low,Medium,No,No,No,No
female,latino/hispanic american,asian/pacific islander/asian-american,No,Low,Low,political science,Medium,Medium,Medium,Medium,Medium,Medium,High,High,High,High,High,Low,Low,Low,Low,Medium,High,Medium,Low,Low,High,Medium,Medium,Medium,Medium,High,High,Low,High,High,High,High,High,Low,High,Low,Low,Medium,No,No,Yes,No
female,latino/hispanic american,european/caucasian-american,No,Low,Low,political science,Medium,Medium,Medium,High,Medium,Medium,High,High,High,High,High,Low,Medium,Medium,Low,Medium,Medium,Medium,Low,Low,High,Medium,Medium,Medium,Medium,High,High,Low,High,High,High,High,High,Low,High,Low,Low,Medium,No,No,No,No
female,latino/hispanic american,asian/pacific islander/asian-american,No,Low,Low,political science,Medium,Medium,Medium,Medium,Medium,Low,High,High,High,High,High,Low,Medium,Medium,Medium,Medium,Low,Medium,Low,Low,High,Medium,Medium,Medium,Medium,High,High,Low,High,High,High,High,High,Low,High,Low,Low,High,No,Yes,No,No
female,latino/hispanic american,european/caucasian-american,No,Low,Low,political science,High,Medium,Medium,Medium,Medium,Medium,High,High,High,High,High,Medium,Low,Medium,Low,Medium,Low,Medium,Low,Low,High,Medium,Medium,Medium,Medium,High,High,Low,High,High,High,High,High,Low,High,Low,Low,Low,No,No,No,No
female,latino/hispanic american,asian/pacific islander/asian-american,No,Low,Low,political science,Medium,High,High,High,High,Medium,High,High,High,High,High,Low,Medium,High,Low,High,Low,Medium,Low,Low,High,Medium,Medium,Medium,Medium,High,High,Low,High,High,High,High,High,Low,High,Low,Low,High,No,Yes,Yes,Yes
female,latino/hispanic american,black/african american,No,Low,Low,political science,Medium,High,Medium,Medium,Medium,Medium,High,High,High,High,High,High,Low,High,Low,High,Low,Medium,Low,Low,High,Medium,Medium,Medium,Medium,High,High,Low,High,High,High,High,High,Low,High,Low,Medium,Low,Medium,Yes,No,No
female,latino/hispanic american,latino/hispanic american,Yes,Low,Low,political science,High,High,Medium,High,Medium,High,High,High,High,High,High,Low,High,High,Low,High,Low,Medium,Low,Low,High,Medium,Medium,Medium,Medium,High,High,Low,High,High,High,High,High,Low,High,Low,Low,Medium,No,No,Yes,No
female,asian/pacific islander/asian-american,european/caucasian-american,No,Low,Low,science,Low,Medium,High,Medium,Medium,Medium,High,High,High,High,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Low,Medium,High,High,High,Medium,Low,Medium,High,Medium,Medium,High,Medium,Medium,Medium,Low,Medium,High,Medium,Medium,No,No,No,No
female,asian/pacific islander/asian-american,latino/hispanic american,No,Low,Low,science,Medium,Medium,High,Medium,Medium,High,High,High,High,High,Medium,Medium,Medium,Medium,Medium,Medium,High,Medium,Low,Medium,High,High,High,Medium,Low,Medium,High,Medium,Medium,High,Medium,Medium,Medium,Low,Medium,High,Medium,Medium,No,Yes,Yes,Yes
female,asian/pacific islander/asian-american,european/caucasian-american,No,Low,Low,science,Medium,Medium,Medium,Medium,Medium,Medium,High,High,High,High,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Low,Medium,High,High,High,Medium,Low,Medium,High,Medium,Medium,High,Medium,Medium,Medium,Low,Medium,High,Medium,Medium,No,No,Yes,No
female,asian/pacific islander/asian-american,european/caucasian-american,No,Low,Low,science,Medium,Medium,Medium,Low,Medium,Low,High,High,High,High,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Low,Medium,High,High,High,Medium,Low,Medium,High,Medium,Medium,High,Medium,Medium,Medium,Low,Medium,High,Medium,Medium,No,Yes,No,No
female,asian/pacific islander/asian-american,european/caucasian-american,No,Low,Low,science,Medium,Medium,Medium,Medium,Medium,Medium,High,High,High,High,Medium,Medium,Medium,High,High,Medium,Medium,Medium,Low,Medium,High,High,High,Medium,Low,Medium,High,Medium,Medium,High,Medium,Medium,Medium,Low,Medium,High,High,Medium,No,Yes,No,No
female,asian/pacific islander/asian-american,european/caucasian-american,No,Low,Low,science,Medium,Medium,Medium,Medium,High,Low,High,High,High,High,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Low,Medium,High,High,High,Medium,Low,Medium,High,Medium,Medium,High,Medium,Medium,Medium,Low,Medium,High,Medium,Medium,No,No,No,No
female,asian/pacific islander/asian-american,european/caucasian-american,No,Low,Low,science,Medium,Medium,Medium,Medium,Medium,Medium,High,High,High,High,Medium,Medium,Medium,Medium,Medium,High,Medium,Medium,Low,Medium,High,High,High,Medium,Low,Medium,High,Medium,Medium,High,Medium,Medium,Medium,Low,Medium,High,Medium,Medium,No,Yes,No,No
female,asian/pacific islander/asian-american,european/caucasian-american,No,Low,Low,science,Low,Medium,Medium,Low,Medium,Low,High,High,High,High,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Low,Medium,High,High,High,Medium,Low,Medium,High,Medium,Medium,High,Medium,Medium,Medium,Low,Medium,High,Medium,Medium,No,No,No,No
female,asian/pacific islander/asian-american,european/caucasian-american,No,Low,Low,science,Low,Medium,High,Medium,Medium,Medium,High,High,High,High,Medium,Medium,Medium,Medium,Medium,Medium,High,Medium,Low,Medium,High,High,High,Medium,Low,Medium,High,Medium,Medium,High,Medium,Medium,Medium,Low,Medium,High,Medium,Medium,No,Yes,No,No
female,asian/pacific islander/asian-american,black/african american,No,Low,Low,science,Medium,Medium,High,Medium,Medium,Medium,High,High,High,High,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Low,Medium,High,High,High,Medium,Low,Medium,High,Medium,Medium,High,Medium,Medium,Medium,Low,Medium,High,Medium,Medium,No,Yes,No,No
female,asian/pacific islander/asian-american,asian/pacific islander/asian-american,Yes,Low,Low,science,Low,Low,Low,Medium,Medium,Low,High,High,High,High,Medium,Medium,High,High,Medium,Medium,Medium,Medium,Low,Medium,High,High,High,Medium,Low,Medium,High,Medium,Medium,High,Medium,Medium,Medium,Low,Medium,High,Medium,Medium,No,No,No,No
female,asian/pacific islander/asian-american,european/caucasian-american,No,Low,Low,science,Low,Medium,Medium,Low,Medium,Medium,High,High,High,High,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Low,Medium,High,High,High,Medium,Low,Medium,High,Medium,Medium,High,Medium,Medium,Medium,Low,Medium,High,High,Medium,No,Yes,No,No
female,asian/pacific islander/asian-american,other,No,Low,Low,science,Medium,Medium,Medium,Medium,Medium,Medium,High,High,High,High,Medium,Medium,High,High,Medium,Medium,Medium,Medium,Low,Medium,High,High,High,Medium,Low,Medium,High,Medium,Medium,High,Medium,Medium,Medium,Low,Medium,High,Medium,Medium,No,Yes,Yes,Yes
female,asian/pacific islander/asian-american,european/caucasian-american,No,Low,Low,science,Medium,Medium,Medium,Medium,Medium,Medium,High,High,High,High,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Low,Medium,High,High,High,Medium,Low,Medium,High,Medium,Medium,High,Medium,Medium,Medium,Low,Medium,High,Medium,Medium,No,No,No,No
female,asian/pacific islander/asian-american,asian/pacific islander/asian-american,Yes,Low,Low,science,Medium,Medium,Medium,Medium,Medium,Medium,High,High,High,High,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Low,Medium,High,High,High,Medium,Low,Medium,High,Medium,Medium,High,Medium,Medium,Medium,Low,Medium,High,Medium,Medium,No,No,No,No
female,asian/pacific islander/asian-american,european/caucasian-american,No,Low,Low,science,Low,Medium,Medium,Medium,Medium,Medium,High,High,High,High,Medium,Medium,Medium,Medium,Medium,Medium,High,Medium,Low,Medium,High,High,High,Medium,Low,Medium,High,Medium,Medium,High,Medium,Medium,Medium,Low,Medium,High,Medium,Medium,No,Yes,No,No
female,asian/pacific islander/asian-american,asian/pacific islander/asian-american,Yes,Low,Low,science,Low,Low,Medium,Low,Medium,Low,High,High,High,High,Medium,Medium,Medium,Medium,Medium,Medium,High,Medium,Low,Medium,High,High,High,Medium,Low,Medium,High,Medium,Medium,High,Medium,Medium,Medium,Low,Medium,High,High,Medium,No,Yes,No,No
female,asian/pacific islander/asian-american,european/caucasian-american,No,Low,Low,science,Low,Medium,Medium,Medium,Medium,Medium,High,High,High,High,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Low,Medium,High,High,High,Medium,Low,Medium,High,Medium,Medium,High,Medium,Medium,Medium,Low,Medium,High,Medium,Medium,No,No,No,No
female,asian/pacific islander/asian-american,asian/pacific islander/asian-american,Yes,Low,Low,science,Medium,High,High,Medium,Medium,Medium,High,High,High,High,Medium,Medium,Medium,Medium,Medium,High,Medium,Medium,Low,Medium,High,High,High,Medium,Low,Medium,High,Medium,Medium,High,Medium,Medium,Medium,Low,Medium,High,Medium,Medium,No,No,Yes,No
female,asian/pacific islander/asian-american,black/african american,No,Low,Low,science,Medium,High,High,Medium,Medium,Medium,High,High,High,High,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Low,Medium,High,High,High,Medium,Low,Medium,High,Medium,Medium,High,Medium,Medium,Medium,Low,Medium,High,Medium,Medium,No,No,Yes,No
female,asian/pacific islander/asian-american,latino/hispanic american,No,Low,Low,science,Medium,Medium,Medium,Medium,Medium,High,High,High,High,High,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Low,Medium,High,High,High,Medium,Low,Medium,High,Medium,Medium,High,Medium,Medium,Medium,Low,Medium,High,Medium,Medium,No,Yes,No,No
female,european/caucasian-american,european/caucasian-american,Yes,High,Low,science,High,High,High,Medium,High,Medium,High,Medium,High,High,High,Medium,Medium,Medium,Low,Medium,Low,High,Low,Medium,High,High,High,High,Low,Medium,High,High,High,High,Medium,Medium,Medium,High,Medium,Low,Medium,Medium,No,No,Yes,No
female,european/caucasian-american,latino/hispanic american,No,High,Low,science,Medium,Medium,High,Medium,High,Low,High,Medium,High,High,High,Medium,Low,Low,Low,Medium,Low,High,Low,Medium,High,High,High,High,Low,Medium,High,High,High,High,Medium,Medium,Medium,High,Medium,Low,Low,Low,No,No,No,No
female,european/caucasian-american,european/caucasian-american,Yes,High,Low,science,Medium,Medium,Medium,Medium,Medium,Medium,High,Medium,High,High,High,High,Medium,Medium,Medium,Medium,Low,High,Low,Medium,High,High,High,High,Low,Medium,High,High,High,High,Medium,Medium,Medium,High,Medium,Low,Medium,Medium,No,No,Yes,No
female,european/caucasian-american,european/caucasian-american,Yes,High,Low,science,Low,High,High,Low,Medium,Medium,High,Medium,High,High,High,High,Medium,Medium,Medium,Medium,Low,High,Low,Medium,High,High,High,High,Low,Medium,High,High,High,High,Medium,Medium,Medium,High,Medium,Low,Medium,Medium,No,Yes,No,No
female,european/caucasian-american,european/caucasian-american,Yes,High,Low,science,Medium,Medium,Medium,Medium,Medium,Medium,High,Medium,High,High,High,High,Medium,High,Medium,Medium,Medium,High,Low,Medium,High,High,High,High,Low,Medium,High,High,High,High,Medium,Medium,Medium,High,Medium,Low,High,Medium,No,Yes,No,No
female,european/caucasian-american,european/caucasian-american,Yes,High,Low,science,Medium,Medium,High,Medium,High,Low,High,Medium,High,High,High,Medium,Medium,Medium,Low,Medium,Low,High,Low,Medium,High,High,High,High,Low,Medium,High,High,High,High,Medium,Medium,Medium,High,Medium,Low,Low,Medium,No,No,No,No
